Bus Body,Date,Packet,Slot,Latitude,Longitude,Place
TBO22,2020-03-17,6,3,23.090588,72.590038,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,6,4,23.090442000000003,72.590018,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,6,5,23.122024,72.58243,"Divine child circle, SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380001, India"
TBO22,2020-03-17,6,6,23.12286,72.58074599999999,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO22,2020-03-17,7,1,23.103801999999998,72.586683,"SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,7,2,23.058619,72.587183,"Dudheshwar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,7,3,23.029494,72.6004,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,7,4,23.029478,72.600326,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,7,5,23.029479000000002,72.600364,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,7,6,23.040195999999998,72.58846899999999,"Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,8,1,23.077527,72.590174,"Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,8,2,23.120196,72.579972,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO22,2020-03-17,8,3,23.122936,72.580621,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO22,2020-03-17,8,4,23.122973,72.580651,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO22,2020-03-17,8,5,23.087846,72.591464,"BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,8,6,23.062366,72.5853,"Subhash Bridge, Dudheshwar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,9,1,23.03119,72.599293,"Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,9,2,23.029651,72.600318,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,9,3,23.029654,72.600349,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,9,4,23.029505,72.599616,"Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,9,5,23.048662,72.589694,"Madhupura Market, Dr. Ambedkar Road, Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,9,6,23.078635000000002,72.58964399999999,"Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,10,1,23.115094,72.58296899999999,"Shreyas Orthopedic Hospital, Ahmedabad, SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380015, India"
TBO22,2020-03-17,10,2,23.122945,72.580724,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO22,2020-03-17,10,3,23.122964,72.580699,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO22,2020-03-17,10,4,23.110129,72.58471999999999,"Amrut Arogyadham Medical Hospital, SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,10,5,23.082614000000003,72.590458,"Bank of Baroda, BULKHIDAS ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,10,6,23.053342,72.59065799999999,"Shahibaug, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,11,1,23.032221,72.598239,"Station Road, Gita Mandir, Dariyapur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,11,2,23.030606,72.60027,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,11,3,23.030617000000003,72.60028,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,11,4,23.030689000000002,72.60029399999999,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,11,5,23.030685000000002,72.600341,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,11,6,0.0,0.0,Soul Buoy
TBO22,2020-03-17,12,1,0.0,0.0,Soul Buoy
TBO22,2020-03-17,12,2,23.029442,72.600358,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,12,3,23.037448,72.593898,"Kasturba Gandhi Road, Dariyapur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,12,4,23.061179,72.585827,"Subhash Bridge, Dudheshwar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,12,5,23.089816,72.59061,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,12,6,23.119676000000002,72.581901,"Satyamev Hospital, SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380016, India"
TBO22,2020-03-17,13,1,23.122988,72.58071600000001,"Chandkheda, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380019, India"
TBO22,2020-03-17,13,2,23.122963000000002,72.58071,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO22,2020-03-17,13,3,23.122911,72.580699,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO22,2020-03-17,13,4,23.111339,72.584253,"SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,13,5,23.077258999999998,72.590386,"BULKHIDAS ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,13,6,23.041997,72.589146,"Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,14,1,23.029517000000002,72.60032,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,14,2,23.029411,72.60031500000001,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,14,3,23.048562,72.58959200000001,"Madhupura Market, Dr. Ambedkar Road, Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,14,4,23.082613000000002,72.590284,"Bank of Baroda, BULKHIDAS ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,14,5,23.119403,72.581882,"SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380001, India"
TBO22,2020-03-17,14,6,23.122923,72.580731,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO22,2020-03-17,15,1,23.122927999999998,72.580708,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO22,2020-03-17,15,2,23.12295,72.58068399999999,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO22,2020-03-17,15,3,23.122957999999997,72.580741,"Chandkheda, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380019, India"
TBO22,2020-03-17,15,4,23.10427,72.58649100000001,"SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,15,5,23.064562,72.584228,"The Metropole Hotel, Balvantrai Mehta Road, Dudheshwar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380027, India"
TBO22,2020-03-17,15,6,23.037891000000002,72.593238,"Dariyapur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,16,1,23.02969,72.600307,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,16,2,23.029664999999998,72.600266,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,16,3,23.029671,72.60028100000001,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,16,4,23.029675,72.60024399999999,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,16,5,23.031102,72.59808100000001,"Gheekanta Road, Gita Mandir, Dariyapur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,16,6,23.050879000000002,72.589919,"Dr. Ambedkar Road, Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,17,1,23.083382999999998,72.590834,"Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,17,2,23.116026,72.582658,"Shreyas Orthopedic Hospital, Ahmedabad, SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380015, India"
TBO22,2020-03-17,17,3,23.123012,72.580718,"Chandkheda, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380019, India"
TBO22,2020-03-17,17,4,23.123012,72.58068100000001,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO22,2020-03-17,17,5,23.122976,72.580736,"Chandkheda, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380019, India"
TBO22,2020-03-17,17,6,23.122999,72.580779,"Chandkheda, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380019, India"
TBO22,2020-03-17,18,1,23.098678,72.588388,"SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,18,2,23.067929,72.582314,"Ashram Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,18,3,23.039799,72.588509,"Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,18,4,23.031478,72.600131,"Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,18,5,23.029637,72.600374,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,18,6,23.029495,72.600277,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,19,1,23.029501,72.600337,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,19,2,23.029519,72.600324,"arbi, Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,19,3,23.035607000000002,72.596786,"Kasturba Gandhi Road, Dariyapur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,19,4,23.044461,72.589501,"Dr. Ambedkar Road, Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,19,5,23.069432,72.58505799999999,"Chimanbhai patel Bridge, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,19,6,23.090207,72.59052700000001,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,20,1,23.120447,72.57798000000001,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO22,2020-03-17,20,2,23.089177,72.591001,"BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,20,3,23.069608,72.588027,"Chimanbhai patel Bridge, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,20,4,23.090394,72.589782,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,20,5,23.090439,72.589724,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,20,6,23.090427,72.589725,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,21,1,23.090405,72.589783,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,21,2,23.090319,72.589788,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,21,3,0.0,0.0,Soul Buoy
TBO22,2020-03-17,21,4,0.0,0.0,Soul Buoy
TBO22,2020-03-17,21,5,0.0,0.0,Soul Buoy
TBO22,2020-03-17,21,6,0.0,0.0,Soul Buoy
TBO22,2020-03-17,22,1,0.0,0.0,Soul Buoy
TBO22,2020-03-17,22,2,0.0,0.0,Soul Buoy
TBO22,2020-03-17,22,3,0.0,0.0,Soul Buoy
TBO22,2020-03-17,22,4,0.0,0.0,Soul Buoy
TBO22,2020-03-17,22,5,23.090354,72.589813,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO22,2020-03-17,22,6,0.0,0.0,Soul Buoy
TBO22,2020-03-17,23,1,0.0,0.0,Soul Buoy
TBO22,2020-03-17,23,2,0.0,0.0,Soul Buoy
TBO22,2020-03-17,23,3,0.0,0.0,Soul Buoy
TBO22,2020-03-17,23,4,0.0,0.0,Soul Buoy
TBO22,2020-03-17,23,5,0.0,0.0,Soul Buoy
TBO22,2020-03-17,23,6,0.0,0.0,Soul Buoy
TBO32,2020-03-17,5,1,0.0,0.0,Soul Buoy
TBO32,2020-03-17,5,2,0.0,0.0,Soul Buoy
TBO32,2020-03-17,5,3,0.0,0.0,Soul Buoy
TBO32,2020-03-17,5,4,0.0,0.0,Soul Buoy
TBO32,2020-03-17,5,5,0.0,0.0,Soul Buoy
TBO32,2020-03-17,5,6,0.0,0.0,Soul Buoy
TBO32,2020-03-17,6,1,0.0,0.0,Soul Buoy
TBO32,2020-03-17,6,2,0.0,0.0,Soul Buoy
TBO32,2020-03-17,6,3,0.0,0.0,Soul Buoy
TBO32,2020-03-17,6,4,0.0,0.0,Soul Buoy
TBO32,2020-03-17,6,5,0.0,0.0,Soul Buoy
TBO32,2020-03-17,6,6,0.0,0.0,Soul Buoy
TBO32,2020-03-17,7,1,0.0,0.0,Soul Buoy
TBO32,2020-03-17,7,2,0.0,0.0,Soul Buoy
TBO32,2020-03-17,7,3,0.0,0.0,Soul Buoy
TBO32,2020-03-17,7,4,0.0,0.0,Soul Buoy
TBO32,2020-03-17,7,5,23.090974,72.58955999999999,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,7,6,23.090987,72.589497,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,8,1,23.091028,72.589508,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,8,2,23.090992,72.589515,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,8,3,23.090954999999997,72.589567,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,8,4,23.090977,72.58953000000001,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,8,5,23.090968,72.58957,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,8,6,23.090464,72.590053,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,9,1,23.090483,72.590019,"AMTS BUILDING, BRTS CORRIDOR 132 FT RING ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,9,2,23.113982999999998,72.583347,"SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380001, India"
TBO32,2020-03-17,9,3,23.117198000000002,72.582254,"SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380001, India"
TBO32,2020-03-17,9,4,23.115523,72.583047,"SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,9,5,23.076267,72.594623,"Motera- chandkheda road, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,9,6,23.042499,72.589366,"Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,10,1,23.024577999999998,72.57826800000001,"Lal Darwaja AMTS Bus Stop, Ellisbridge, Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,10,2,23.024916,72.578179,"Lal Darwaja AMTS Bus Stop, Ellisbridge, Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,10,3,23.024943,72.57823,"Lal Darwaja AMTS Bus Stop, Ellisbridge, Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,10,4,23.037574,72.587929,"Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,10,5,23.072736,72.591488,"Chimanbhai patel Bridge, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,10,6,23.115006,72.582989,"Shreyas Orthopedic Hospital, Ahmedabad, SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380015, India"
TBO32,2020-03-17,11,1,23.122958999999998,72.58077,"Chandkheda, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380019, India"
TBO32,2020-03-17,11,2,23.122927999999998,72.580726,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO32,2020-03-17,11,3,23.122908,72.580703,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO32,2020-03-17,11,4,23.107595,72.585516,"SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,11,5,23.074513,72.59320100000001,"Motera- chandkheda road, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,11,6,23.048077,72.58975600000001,"Dr. Ambedkar Road, Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,12,1,23.025405,72.58075600000001,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,12,2,23.024829999999998,72.578273,"Lal Darwaja AMTS Bus Stop, Ellisbridge, Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,12,3,23.024824,72.578281,"Lal Darwaja AMTS Bus Stop, Ellisbridge, Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,12,4,23.037886,72.587809,"Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,12,5,23.069291,72.58382900000001,"Chimanbhai patel Bridge, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,12,6,23.116191,72.582622,"Shreyas Orthopedic Hospital, Ahmedabad, SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380015, India"
TBO32,2020-03-17,13,1,23.122947,72.580747,"Chandkheda, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380019, India"
TBO32,2020-03-17,13,2,23.122946,72.580762,"Chandkheda, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380019, India"
TBO32,2020-03-17,13,3,23.122939000000002,72.58076,"Chandkheda, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 380019, India"
TBO32,2020-03-17,13,4,23.099747,72.587963,"SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,13,5,23.066519,72.58330500000001,"Ashram Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,13,6,23.038234,72.588122,"Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,14,1,23.02475,72.578212,"Lal Darwaja AMTS Bus Stop, Ellisbridge, Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,14,2,23.024775,72.578213,"Lal Darwaja AMTS Bus Stop, Ellisbridge, Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,14,3,23.024759,72.578221,"Lal Darwaja AMTS Bus Stop, Ellisbridge, Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,14,4,23.036260000000002,72.58760500000001,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,14,5,23.067957,72.582052,"Regional Transport Office, Ahmedabad, Ashram Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380027, India"
TBO32,2020-03-17,14,6,23.106780999999998,72.585574,"Chandkheda, SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,15,1,23.122567999999998,72.58098299999999,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO32,2020-03-17,15,2,23.12256,72.58098199999999,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO32,2020-03-17,15,3,23.122574,72.580972,"New Ranip, Tragad, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382424, India"
TBO32,2020-03-17,15,4,23.099447,72.588066,"SH41, Chandkheda, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,15,5,23.058642000000003,72.587289,"Dudheshwar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
TBO32,2020-03-17,15,6,23.033807,72.585367,"Gita Mandir, Dariyapur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
